CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DNK,2010,43,b,2,160,201,294,333,990,0.000104216071641039,0.00229143671345038,0.0197476333196242,0.0548423294558784,0.156199956752764,0.00927946139019829,0,0,0
DNK,2010,44,m,2,103,131,159,107,502,0.000203429296611044,0.00292649538875465,0.0266760494796215,0.0693485331170813,0.163469032214372,0.00949225795035754,0,0,0
DNK,2010,44,f,2,60,93,148,214,517,0.000213687259495015,0.00173262647287405,0.0176548887051781,0.0482390148489045,0.144856455433812,0.00960930420415232,0,0,0
DNK,2010,44,b,4,163,224,307,321,1019,0.000208432143282078,0.00233440115182757,0.0220073127542081,0.0572673304182131,0.150571129482394,0.00955128399657784,0,0,0
DNK,2010,45,m,3,130,132,147,130,542,0.000305143944916565,0.00369363495668062,0.0268796834451148,0.0641146815610752,0.198607235400639,0.0102486131655255,0,0,0
DNK,2010,45,f,4,54,88,116,217,479,0.000427374518990029,0.00155936382558664,0.0167057011403835,0.0378089575842765,0.146887153407183,0.00890301105181617,0,0,0
DNK,2010,45,b,7,184,220,263,347,1021,0.000364756250743636,0.00263515222046794,0.0216143250264544,0.0490596348533878,0.162766921901528,0.00957003038322471,0,0,0
DNK,2010,46,m,1,88,105,130,132,456,0.000101714648305522,0.00250030673990688,0.0213815663767958,0.0567000585233998,0.201662731329879,0.00862244945291442,0,0,0
DNK,2010,46,f,0,66,66,134,225,491,0,0.00190588912016145,0.0125292758552876,0.0436758647956298,0.15230234800284,0.00912605099465916,0,0,0
DNK,2010,46,b,1,154,171,264,357,947,5.21080358205194e-05,0.00220550783669599,0.0168002253614714,0.049246173388952,0.167457611293503,0.00887641407729069,0,0,0
DNK,2010,47,m,3,122,108,157,131,521,0.000305143944916565,0.00346633434396181,0.0219924682732757,0.0684762245244136,0.200134983365259,0.00985152667756231,0,0,0
DNK,2010,47,f,2,68,63,158,220,511,0.000213687259495015,0.00196364333592392,0.0119597633164109,0.0514984077441008,0.148917851380555,0.00949778423273082,0,0,0
DNK,2010,47,b,5,190,171,315,351,1032,0.000260540179102597,0.00272108109722233,0.0168002253614714,0.0587596387027268,0.164643197658318,0.00967313550978247,0,0,0
DNK,2010,48,m,7,122,130,158,116,533,0.000712002538138653,0.00346633434396181,0.0264724155141282,0.0689123788207475,0.177218763895954,0.0100784332421127,0,0,0
DNK,2010,48,f,1,75,105,162,230,573,0.000106843629747507,0.00216578309109256,0.0199329388606849,0.0528021649021793,0.155686844625125,0.010650157270753,0,0,0
DNK,2010,48,b,8,197,235,320,346,1106,0.000416864286564156,0.00282133145343578,0.0230880290055308,0.0596923313805479,0.162297852962331,0.0103667518157165,0,0,0
DNK,2010,49,m,2,119,109,156,141,527,0.000203429296611044,0.00338109661419226,0.022196102238769,0.0680400702280798,0.215412463011462,0.0099649799598375,0,0,0
DNK,2010,49,f,0,74,104,157,247,582,0,0.00213690598321132,0.019743101347726,0.0511724684545812,0.167194133140895,0.0108174372278852,0,0,0
DNK,2010,49,b,2,193,213,313,388,1109,0.000104216071641039,0.00276404553559952,0.0209265965028854,0.0583865616315984,0.181998748408625,0.0103948713956868,0,0,0
DNK,2010,50,m,5,129,112,159,132,537,0.000508573241527609,0.00366522238009077,0.0228070041352489,0.0693485331170813,0.201662731329879,0.0101540687636295,0,0,0
DNK,2010,50,f,5,72,93,169,245,584,0.000534218148737537,0.00207915176744886,0.0176548887051781,0.0550837399288167,0.165840334491981,0.0108546105516924,0,0,0
DNK,2010,50,b,10,201,205,328,377,1121,0.000521080358205195,0.00287861737127204,0.020140621047378,0.0611846396650616,0.176838990077453,0.010507349715568,0,0,0
DNK,2010,51,m,3,133,125,182,148,591,0.000305143944916565,0.00377887268645017,0.0254542456866617,0.0793800819327597,0.226106698763804,0.0111751483041062,0,0,0
DNK,2010,51,f,2,65,83,158,261,569,0.000213687259495015,0.00187701201228022,0.015756513575589,0.0514984077441008,0.176670723683294,0.0105758106231386,0,0,0
DNK,2010,51,b,5,198,208,340,409,1160,0.000260540179102597,0.00283565293289484,0.0204353618431933,0.0634231020918321,0.191849196131773,0.0108729042551818,0,0,0
DNK,2010,52,m,3,133,131,159,125,551,0.000305143944916565,0.00377887268645017,0.0266760494796215,0.0693485331170813,0.190968495577537,0.0104187930889383,0,0,0
DNK,2010,52,f,2,83,74,155,260,574,0.000213687259495015,0.00239679995414243,0.0140479759589589,0.0505205898755419,0.175993824358837,0.0106687439326565,0,0,0
DNK,2010,52,b,5,216,205,314,385,1125,0.000260540179102597,0.00309343956315801,0.020140621047378,0.0585731001671626,0.180591541591033,0.0105448424888617,0,0,0
DNK,2011,1,m,4,148,148,184,138,622,0.000409832628660475,0.0042112611947013,0.0285150517854765,0.0785130510180937,0.204819326992936,0.0117112083790804,0,0,0
DNK,2011,1,f,3,83,82,175,279,622,0.000322679904702397,0.0023979777372953,0.0148172812852449,0.0567124432330273,0.187510007744721,0.0115148126305553,0,0,0
DNK,2011,1,b,7,231,230,359,417,1244,0.000367314834200165,0.00331152579574941,0.0214465812913628,0.0661226804674634,0.192905060622389,0.011612180158328,0,0,0
DNK,2011,2,m,1,138,127,148,131,545,0.000102458157165119,0.00392671651938365,0.02446899714024,0.063151801905858,0.194429940841121,0.0102614285636637,0,0,0
DNK,2011,2,f,2,67,85,147,253,554,0.000215119936468265,0.00193571696866006,0.0153593769420221,0.0476384523157429,0.17003595684378,0.010255958516604,0,0,0
DNK,2011,2,b,3,205,212,295,384,1099,0.000157420643228642,0.00293879994860878,0.0197681531902996,0.0543347931417874,0.177639192515581,0.0102586704131852,0,0,0
DNK,2011,3,m,2,131,125,152,142,552,0.000204916314330237,0.00372753524666129,0.0240836586025984,0.064858607362773,0.210756119079688,0.0103932267287015,0,0,0
DNK,2011,3,f,2,72,81,164,222,541,0.000215119936468265,0.00208017345885857,0.0146365827329858,0.0531476610869513,0.149201511538811,0.0100152952301132,0,0,0
DNK,2011,3,b,4,203,206,316,364,1093,0.000209894190971523,0.00291012872959796,0.0192086771566119,0.0582026936705249,0.168387151238728,0.0102026631133862,0,0,0
DNK,2011,4,m,2,112,112,158,144,528,0.000204916314330237,0.00318690036355774,0.0215789581079281,0.0674188155481457,0.213724515123064,0.00994134730571452,0,0,0
DNK,2011,4,f,4,60,91,140,263,558,0.00043023987293653,0.00173347788238214,0.0164435682555766,0.0453699545864218,0.176756745651834,0.0103300087586011,0,0,0
DNK,2011,4,b,6,172,203,298,407,1086,0.000314841286457284,0.00246572483493029,0.0189289391397681,0.0548873503601785,0.188279039983962,0.0101373212636207,0,0,0
DNK,2011,5,m,5,118,125,164,112,524,0.000512290785825594,0.00335762716874834,0.0240836586025984,0.0699790237335183,0.16623017842905,0.00986603406855002,0,0,0
DNK,2011,5,f,4,84,82,143,230,543,0.00043023987293653,0.002426869035335,0.0148172812852449,0.046342167898988,0.154578142585254,0.0100523203511118,0,0,0
DNK,2011,5,b,9,202,207,307,342,1067,0.000472261929685927,0.00289579312009255,0.0193019231622265,0.0565450220153517,0.158209905834189,0.00995996481425718,0,0,0
DNK,2011,6,m,5,124,95,150,127,501,0.000512290785825594,0.00352835397393893,0.0183035805379748,0.0640052046343155,0.188493148754369,0.00943298295485412,0,0,0
DNK,2011,6,f,7,59,91,161,236,554,0.000752919777638927,0.00170458658434244,0.0164435682555766,0.0521754477743851,0.158610615870087,0.010255958516604,0,0,0
DNK,2011,6,b,12,183,186,311,363,1055,0.000629682572914569,0.00262341653948979,0.0173437570443195,0.0572817649732064,0.167924549174885,0.00984795021465916,0,0,0
DNK,2011,7,m,4,116,140,157,142,559,0.000409832628660475,0.00330071823368481,0.0269736976349102,0.0669921141839169,0.210756119079688,0.0105250248937394,0,0,0
DNK,2011,7,f,2,81,87,161,234,565,0.000215119936468265,0.00234019514121589,0.0157207740465403,0.0521754477743851,0.157266458108476,0.0104595966820961,0,0,0
DNK,2011,7,b,6,197,227,318,376,1124,0.000314841286457284,0.00282411507256551,0.021166843274519,0.0585710651494522,0.17393837600484,0.0104920341623478,0,0,0
DNK,2011,8,m,3,125,128,133,121,510,0.000307374471495356,0.0035568084414707,0.0246616664090607,0.0567512814424264,0.179587960624241,0.00960243773847425,0,0,0
DNK,2011,8,f,2,66,88,138,231,525,0.000215119936468265,0.00190682567062036,0.0159014725987994,0.0447218123780443,0.15525022146606,0.00971909426212468,0,0,0
DNK,2011,8,b,5,191,216,271,352,1035,0.000262367738714404,0.00273810141553306,0.0201411372127581,0.049914335394659,0.162835926472616,0.00966125921532913,0,0,0
DNK,2011,9,m,4,120,118,170,155,567,0.000409832628660475,0.00341453610381187,0.0227349737208529,0.0725392319188909,0.230050693361631,0.0106756513680684,0,0,0
DNK,2011,9,f,3,70,86,168,223,550,0.000322679904702397,0.00202239086277917,0.0155400754942812,0.0544439455037062,0.149873590419616,0.0101819082746068,0,0,0
DNK,2011,9,b,7,190,204,338,378,1117,0.000367314834200165,0.00272376580602765,0.0190221851453827,0.0622547799387259,0.174863580132525,0.0104266923125823,0,0,0
DNK,2011,10,m,6,115,127,163,141,552,0.000614748942990712,0.00327226376615304,0.02446899714024,0.0695523223692895,0.209271921058,0.0103932267287015,0,0,0
DNK,2011,10,f,5,72,81,160,219,537,0.000537799841170662,0.00208017345885857,0.0146365827329858,0.0518513766701963,0.147185274896394,0.0099412449881161,0,0,0
DNK,2011,10,b,11,187,208,323,360,1089,0.000577209025171688,0.00268075897751142,0.0193951691678412,0.0594919938467707,0.166536742983357,0.0101653249135202,0,0,0
DNK,2011,11,m,4,110,137,155,119,525,0.000409832628660475,0.00312999142849421,0.0263956898284478,0.0661387114554594,0.176619564580865,0.00988486237784114,0,0,0
DNK,2011,11,f,6,83,73,154,246,562,0.000645359809404795,0.0023979777372953,0.0131909943149131,0.049906950045064,0.165331404678141,0.0104040590005982,0,0,0
DNK,2011,11,b,10,193,210,309,365,1087,0.000524735477428807,0.00276677263454388,0.0195816611790704,0.056913393494279,0.16884975330257,0.0101466558135872,0,0,0
DNK,2011,12,m,1,108,111,147,126,493,0.000102458157165119,0.00307308249343068,0.0213862888391074,0.0627251005416292,0.187008950732681,0.00928235648052511,0,0,0
DNK,2011,12,f,4,73,77,147,212,513,0.00043023987293653,0.00210906475689828,0.0139137885239494,0.0476384523157429,0.142480722730756,0.00949694353613326,0,0,0
DNK,2011,12,b,5,181,188,294,338,1006,0.000262367738714404,0.00259474532047897,0.0175302490555487,0.0541506074023238,0.156359497578819,0.00939055726630059,0,0,0
DNK,2011,13,m,3,119,114,163,120,519,0.000307374471495356,0.0033860816362801,0.0219642966455697,0.0695523223692895,0.178103762602553,0.00977189252209439,0,0,0
DNK,2011,13,f,3,75,82,157,235,552,0.000322679904702397,0.00216684735297768,0.0148172812852449,0.0508791633576302,0.157938536989281,0.0102189333956054,0,0,0
DNK,2011,13,b,6,194,196,320,355,1071,0.000314841286457284,0.00278110824404928,0.0182762171004657,0.0589394366283796,0.164223732664144,0.00999730301412319,0,0,0
DNK,2011,14,m,5,128,103,149,130,515,0.000512290785825594,0.00364217184406599,0.0198449346885411,0.0635785032700867,0.192945742819433,0.00969657928492988,0,0,0
DNK,2011,14,f,3,65,73,138,219,498,0.000322679904702397,0.00187793437258066,0.0131909943149131,0.0447218123780443,0.147185274896394,0.00921925512864399,0,0,0
DNK,2011,14,b,8,193,176,287,349,1013,0.000419788381943046,0.00276677263454388,0.0164112969881733,0.052861307226078,0.161448120281088,0.0094558991160661,0,0,0
DNK,2011,15,m,1,102,107,129,107,446,0.000102458157165119,0.00290235568824009,0.0206156117638242,0.0550444759855113,0.15880918832061,0.00839742594384219,0,0,0
DNK,2011,15,f,2,68,77,131,214,492,0.000215119936468265,0.00196460826669976,0.0139137885239494,0.0424533146487233,0.143824880492367,0.00910817976564827,0,0,0
DNK,2011,15,b,3,170,184,260,321,938,0.000157420643228642,0.00243705361591948,0.0171572650330903,0.0478882922605584,0.148495262493493,0.00875580786857848,0,0,0
DNK,2011,16,m,1,98,106,119,122,446,0.000102458157165119,0.00278853781811303,0.0204229424950034,0.0507774623432236,0.181072158645929,0.00839742594384219,0,0,0
DNK,2011,16,f,5,65,97,147,196,510,0.000537799841170662,0.00187793437258066,0.0175277595691311,0.0476384523157429,0.131727460637869,0.00944140585463541,0,0,0
DNK,2011,16,b,6,163,203,266,318,956,0.000314841286457284,0.00233670434938161,0.0189289391397681,0.0489934066973405,0.147107456301965,0.00892382976797551,0,0,0
DNK,2011,17,m,0,127,120,146,104,497,0,0.00361371737653423,0.0231203122584944,0.0622983991774004,0.154356594255546,0.00935766971768961,0,0,0
DNK,2011,17,f,4,70,78,139,223,514,0.00043023987293653,0.00202239086277917,0.0140944870762085,0.0450458834822331,0.149873590419616,0.00951545609663255,0,0,0
DNK,2011,17,b,4,197,198,285,327,1011,0.000209894190971523,0.00282411507256551,0.0184627091116949,0.0524929357471506,0.151270874876549,0.0094372300161331,0,0,0
DNK,2011,18,m,4,129,106,171,125,535,0.000409832628660475,0.00367062631159776,0.0204229424950034,0.0729659332831197,0.185524752710993,0.0100731454707524,0,0,0
DNK,2011,18,f,0,81,69,134,209,493,0,0.00234019514121589,0.0124682001058768,0.0434255279612894,0.14046448608834,0.00912669232614756,0,0,0
DNK,2011,18,b,4,210,175,305,334,1028,0.000209894190971523,0.00301047799613582,0.0163180509825587,0.0561766505364243,0.154509089323448,0.00959591736556362,0,0,0
DNK,2011,19,m,6,101,114,126,127,474,0.000614748942990712,0.00287390122070832,0.0219642966455697,0.053764371892825,0.188493148754369,0.00892461860399372,0,0,0
DNK,2011,19,f,3,67,72,148,243,533,0.000322679904702397,0.00193571696866006,0.013010295762654,0.0479625234199316,0.163315168035725,0.00986719474611896,0,0,0
DNK,2011,19,b,9,168,186,274,370,1007,0.000472261929685927,0.00240838239690866,0.0173437570443195,0.05046689261305,0.171162763621784,0.00939989181626709,0,0,0
DNK,2011,20,m,5,105,117,143,123,493,0.000512290785825594,0.00298771909083539,0.0225423044520321,0.0610182950847141,0.182556356667617,0.00928235648052511,0,0,0
DNK,2011,20,f,3,63,77,128,187,458,0.000322679904702397,0.00182015177650125,0.0139137885239494,0.0414811013361571,0.12567875071062,0.00847875270867258,0,0,0
DNK,2011,20,b,8,168,194,271,310,951,0.000419788381943046,0.00240838239690866,0.0180897250892365,0.049914335394659,0.143406639791224,0.008877157018143,0,0,0
DNK,2011,21,m,0,106,120,138,99,463,0,0.00301617355836715,0.0231203122584944,0.0588847882635703,0.146935604147106,0.00871750720179133,0,0,0
DNK,2011,21,f,0,68,81,156,215,520,0,0.00196460826669976,0.0146365827329858,0.0505550922534414,0.144496959373172,0.00962653145962826,0,0,0
DNK,2011,21,b,0,174,201,294,314,983,0,0.00249439605394111,0.0187424471285388,0.0541506074023238,0.145257048046595,0.00917586261707105,0,0,0
DNK,2011,22,m,3,100,88,136,125,452,0.000307374471495356,0.00284544675317656,0.0169548956562293,0.0580313855351127,0.185524752710993,0.00851039579958894,0,0,0
DNK,2011,22,f,2,66,71,123,200,462,0.000215119936468265,0.00190682567062036,0.0128295972103949,0.0398607458152134,0.134415776161091,0.00855280295066972,0,0,0
DNK,2011,22,b,5,166,159,259,325,914,0.000262367738714404,0.00237971117789784,0.0148261148927247,0.0477041065210947,0.150345670748864,0.00853177866938244,0,0,0
DNK,2011,23,m,2,118,114,143,99,476,0.000204916314330237,0.00335762716874834,0.0219642966455697,0.0610182950847141,0.146935604147106,0.00896227522257597,0,0,0
DNK,2011,23,f,5,73,62,146,224,510,0.000537799841170662,0.00210906475689828,0.0112033102400632,0.0473143812115542,0.150545669300421,0.00944140585463541,0,0,0
DNK,2011,23,b,7,191,176,289,323,986,0.000367314834200165,0.00273810141553306,0.0164112969881733,0.0532296787050053,0.149420466621179,0.00920386626697056,0,0,0
DNK,2011,24,m,3,89,126,152,117,487,0.000307374471495356,0.00253244761032714,0.0242763278714192,0.064858607362773,0.173651168537489,0.00916938662477835,0,0,0
DNK,2011,24,f,2,68,71,150,186,477,0.000215119936468265,0.00196460826669976,0.0128295972103949,0.0486106656283091,0.125006671829814,0.008830491358159,0,0,0
DNK,2011,24,b,5,157,197,302,303,964,0.000262367738714404,0.00225069069234916,0.0183694631060803,0.0556240933180332,0.140168425344326,0.00899850616770752,0,0,0
DNK,2011,25,m,3,123,109,140,100,475,0.000307374471495356,0.00349989950640717,0.0210009503014658,0.0597381909920278,0.148419802168794,0.00894344691328484,0,0,0
DNK,2011,25,f,4,62,74,119,192,451,0.00043023987293653,0.00179126047846155,0.0133716928671722,0.0385644613984585,0.129039145114647,0.00834916478517759,0,0,0
DNK,2011,25,b,7,185,183,259,292,926,0.000367314834200165,0.00265208775850061,0.0170640190274756,0.0477041065210947,0.135079802642056,0.00864379326898046,0,0,0
DNK,2011,26,m,3,104,119,148,130,504,0.000307374471495356,0.00295926462330362,0.0229276429896737,0.063151801905858,0.192945742819433,0.00948946788272749,0,0,0
DNK,2011,26,f,3,56,96,148,187,490,0.000322679904702397,0.00161791269022333,0.017347061016872,0.0479625234199316,0.12567875071062,0.0090711546446497,0,0,0
DNK,2011,26,b,6,160,215,296,317,994,0.000314841286457284,0.00229369752086539,0.0200478912071435,0.0545189788812511,0.146644854238123,0.00927854266670257,0,0,0
DNK,2011,27,m,2,112,110,140,121,485,0.000204916314330237,0.00318690036355774,0.0211936195702866,0.0597381909920278,0.179587960624241,0.0091317300061961,0,0,0
DNK,2011,27,f,2,65,63,118,212,460,0.000215119936468265,0.00187793437258066,0.0113840087923223,0.0382403902942698,0.142480722730756,0.00851577782967115,0,0,0
DNK,2011,27,b,4,177,173,258,333,945,0.000209894190971523,0.00253740288245734,0.0161315589713294,0.047519920781631,0.154046487259605,0.00882114971834399,0,0,0
DNK,2011,28,m,2,104,109,151,117,483,0.000204916314330237,0.00295926462330362,0.0210009503014658,0.0644319059985443,0.173651168537489,0.00909407338761385,0,0,0
DNK,2011,28,f,2,79,83,140,211,515,0.000215119936468265,0.00228241254513649,0.0149979798375039,0.0453699545864218,0.141808643849951,0.00953396865713183,0,0,0
DNK,2011,28,b,4,183,192,291,328,998,0.000209894190971523,0.00262341653948979,0.0179032330780072,0.0535980501839327,0.151733476940392,0.00931588086656858,0,0,0
DNK,2011,29,m,3,95,124,119,106,447,0.000307374471495356,0.00270317441551773,0.0238909893337776,0.0507774623432236,0.157324990298922,0.00841625425313331,0,0,0
DNK,2011,29,f,1,46,70,130,212,459,0.000107559968234132,0.00132899970982631,0.0126488986581359,0.0421292435445345,0.142480722730756,0.00849726526917187,0,0,0
DNK,2011,29,b,4,141,194,249,318,906,0.000209894190971523,0.00202132094026262,0.0180897250892365,0.0458622491264579,0.147107456301965,0.00845710226965043,0,0,0
DNK,2011,30,m,2,100,107,133,124,466,0.000204916314330237,0.00284544675317656,0.0206156117638242,0.0567512814424264,0.184040554689305,0.00877399212966471,0,0,0
DNK,2011,30,f,2,77,80,146,201,506,0.000215119936468265,0.00222462994905708,0.0144558841807267,0.0473143812115542,0.135087855041896,0.00936735561263827,0,0,0
DNK,2011,30,b,4,177,187,279,325,972,0.000209894190971523,0.00253740288245734,0.0174370030499341,0.0513878213103685,0.150345670748864,0.00907318256743954,0,0,0
DNK,2011,31,m,4,104,106,131,121,466,0.000409832628660475,0.00295926462330362,0.0204229424950034,0.0558978787139689,0.179587960624241,0.00877399212966471,0,0,0
